LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Parameters
1061,Jul,10,03:55:15,combo,ftpd,24519.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1062,Jul,10,03:55:15,combo,ftpd,24514.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1063,Jul,10,03:55:15,combo,ftpd,24515.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1064,Jul,10,03:55:15,combo,ftpd,24516.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1065,Jul,10,03:55:15,combo,ftpd,24517.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1066,Jul,10,03:55:15,combo,ftpd,24521.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1067,Jul,10,03:55:15,combo,ftpd,24520.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1068,Jul,10,03:55:15,combo,ftpd,24522.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1069,Jul,10,03:55:15,combo,ftpd,24518.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1070,Jul,10,03:55:15,combo,ftpd,24523.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1071,Jul,10,03:55:15,combo,ftpd,24524.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1072,Jul,10,03:55:15,combo,ftpd,24525.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1073,Jul,10,03:55:15,combo,ftpd,24526.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1074,Jul,10,03:55:15,combo,ftpd,24527.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1075,Jul,10,03:55:15,combo,ftpd,24528.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1076,Jul,10,03:55:15,combo,ftpd,24529.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1077,Jul,10,03:55:15,combo,ftpd,24530.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1078,Jul,10,03:55:15,combo,ftpd,24531.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1079,Jul,10,03:55:15,combo,ftpd,24532.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1080,Jul,10,03:55:15,combo,ftpd,24533.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1081,Jul,10,03:55:15,combo,ftpd,24534.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['217.187.83.139', '()', 'Sun', 'Jul', '10', '03:55:15', '2005']"
1082,Jul,10,04:04:31,combo,su(pam_unix),24898.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
1083,Jul,10,04:04:32,combo,su(pam_unix),24898.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
1084,Jul,10,04:04:33,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,[]
1085,Jul,10,04:04:39,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,[]
1086,Jul,10,04:04:46,combo,syslogd 1.4.1,,restart.,E90,restart.,[]
1087,Jul,10,04:04:46,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
1088,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
1089,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session closed for user news,E101,session closed for user <*>,['news']
1090,Jul,10,07:24:24,combo,ftpd,29726.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1091,Jul,10,07:24:24,combo,ftpd,29725.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1092,Jul,10,07:24:24,combo,ftpd,29719.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1093,Jul,10,07:24:24,combo,ftpd,29723.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1094,Jul,10,07:24:24,combo,ftpd,29720.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1095,Jul,10,07:24:24,combo,ftpd,29717.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1096,Jul,10,07:24:24,combo,ftpd,29718.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1097,Jul,10,07:24:24,combo,ftpd,29724.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1098,Jul,10,07:24:24,combo,ftpd,29722.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1099,Jul,10,07:24:24,combo,ftpd,29727.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1100,Jul,10,07:24:24,combo,ftpd,29721.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:24', '2005']"
1101,Jul,10,07:24:34,combo,ftpd,29728.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1102,Jul,10,07:24:34,combo,ftpd,29730.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1103,Jul,10,07:24:34,combo,ftpd,29731.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1104,Jul,10,07:24:34,combo,ftpd,29732.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1105,Jul,10,07:24:34,combo,ftpd,29729.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1106,Jul,10,07:24:34,combo,ftpd,29733.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1107,Jul,10,07:24:34,combo,ftpd,29734.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1108,Jul,10,07:24:34,combo,ftpd,29737.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1109,Jul,10,07:24:34,combo,ftpd,29738.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1110,Jul,10,07:24:34,combo,ftpd,29739.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1111,Jul,10,07:24:34,combo,ftpd,29735.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1112,Jul,10,07:24:34,combo,ftpd,29736.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.83.227.67', '(dsl-082-083-227-067.arcor-ip.net)', 'Sun', 'Jul', '10', '07:24:34', '2005']"
1113,Jul,10,13:17:22,combo,ftpd,30278.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1114,Jul,10,13:17:22,combo,ftpd,30276.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1115,Jul,10,13:17:22,combo,ftpd,30277.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1116,Jul,10,13:17:22,combo,ftpd,30292.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1117,Jul,10,13:17:22,combo,ftpd,30293.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1118,Jul,10,13:17:22,combo,ftpd,30279.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1119,Jul,10,13:17:22,combo,ftpd,30280.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1120,Jul,10,13:17:22,combo,ftpd,30295.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1121,Jul,10,13:17:22,combo,ftpd,30281.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1122,Jul,10,13:17:22,combo,ftpd,30282.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1123,Jul,10,13:17:22,combo,ftpd,30288.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1124,Jul,10,13:17:22,combo,ftpd,30284.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1125,Jul,10,13:17:22,combo,ftpd,30290.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1126,Jul,10,13:17:22,combo,ftpd,30294.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1127,Jul,10,13:17:22,combo,ftpd,30296.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1128,Jul,10,13:17:22,combo,ftpd,30283.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1129,Jul,10,13:17:22,combo,ftpd,30285.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1130,Jul,10,13:17:22,combo,ftpd,30289.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1131,Jul,10,13:17:22,combo,ftpd,30286.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1132,Jul,10,13:17:22,combo,ftpd,30297.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1133,Jul,10,13:17:22,combo,ftpd,30287.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1134,Jul,10,13:17:22,combo,ftpd,30298.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1135,Jul,10,13:17:22,combo,ftpd,30291.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['220.94.205.45', '()', 'Sun', 'Jul', '10', '13:17:22', '2005']"
1136,Jul,10,16:01:43,combo,sshd(pam_unix),30530.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1137,Jul,10,16:01:44,combo,sshd(pam_unix),30532.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1138,Jul,10,16:01:45,combo,sshd(pam_unix),30534.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1139,Jul,10,16:01:45,combo,sshd(pam_unix),30535.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1140,Jul,10,16:01:46,combo,sshd(pam_unix),30536.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1141,Jul,10,16:01:47,combo,sshd(pam_unix),30540.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1142,Jul,10,16:01:48,combo,sshd(pam_unix),30542.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1143,Jul,10,16:01:48,combo,sshd(pam_unix),30544.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1144,Jul,10,16:01:48,combo,sshd(pam_unix),30546.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1145,Jul,10,16:01:49,combo,sshd(pam_unix),30548.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1146,Jul,10,16:01:56,combo,sshd(pam_unix),30550.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1147,Jul,10,16:01:57,combo,sshd(pam_unix),30552.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1148,Jul,10,16:01:58,combo,sshd(pam_unix),30554.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1149,Jul,10,16:01:58,combo,sshd(pam_unix),30555.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
1150,Jul,10,16:01:59,combo,sshd(pam_unix),30558.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=150.183.249.110', 'user=root']"
